price,live_rooms,live_square,map_city,map_lat,map_lon,year,house_complex_name,flat_floor,house_floor_num,flat_building,flat_renovation,live_furniture,flat_toilet,mortgage,flat_priv_dorm
19800000,1,32,алматы,43.212738745058,76.785844110042,2024,1067.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0
22000000,1,45,алматы,43.221705980823,76.786440765848,2019,1124.0,10.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
27400000,2,61,алматы,43.231139907354,76.784598139795,2024,1509.0,6.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
56000000,3,67,алматы,43.261591,76.94904,1977,2166.0,2.0,9.0,2.0,1.0,1.0,2.0,0.0,2.0
40000000,3,56,алматы,43.231629923313,76.90388516204,1976,975.0,4.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
51000000,1,46,алматы,43.203886483056,76.898133989829,2018,871.0,4.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
32500000,2,68,алматы,43.254051232094,76.824958005688,2013,1527.0,9.0,10.0,2.0,2.0,2.0,1.0,0.0,2.0
35000000,3,70,алматы,43.354122,76.947684,1986,1122.0,5.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
58000000,2,64,алматы,43.231074642998,76.885882615934,2014,601.0,9.0,17.0,3.0,1.0,2.0,1.0,0.0,2.0
49000000,3,68,алматы,43.19942246294,76.881560732336,1975,3426.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
25000000,2,47,алматы,43.205750975713,76.785134564418,2025,3461.0,5.0,9.0,3.0,6.0,3.0,2.0,0.0,2.0
28500000,1,31,алматы,43.266345136653,76.934380039471,1972,190.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
30000000,2,63,алматы,43.213914774889,76.789336410704,2019,1064.0,7.0,9.0,3.0,2.0,2.0,1.0,0.0,2.0
53000000,2,62,алматы,43.233833,76.899004,1969,1288.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
22500000,1,44,алматы,43.281165,76.823195,2014,248.0,3.0,9.0,3.0,2.0,2.0,2.0,0.0,2.0
37000000,3,78,алматы,43.227813889451,76.780629286805,2022,3471.0,2.0,6.0,3.0,2.0,2.0,1.0,0.0,2.0
52000000,2,63,алматы,43.258322440143,76.866277456229,2024,2981.0,10.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
52000000,1,46,алматы,43.215038970108,76.892425928844,2019,1189.0,4.0,12.0,3.0,2.0,1.0,2.0,0.0,2.0
29000000,2,64,алматы,43.281611,76.820465,2013,1601.0,5.0,9.0,3.0,1.0,1.0,1.0,0.0,2.0
65000000,3,88,алматы,43.262554353583,76.918500452423,2019,1542.0,10.0,13.0,3.0,1.0,1.0,3.0,0.0,2.0
19000000,1,32,алматы,43.328932,76.9206,1990,957.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
40500000,2,51,алматы,43.254520210315,76.863757305955,2024,2388.0,12.0,13.0,3.0,1.0,1.0,2.0,0.0,2.0
24000000,2,36,алматы,43.301979,76.940515,1963,3006.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
27900000,1,40,алматы,43.211374899261,76.793861972402,2023,2075.0,7.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
40000000,2,47,алматы,43.230894436669,76.831592340709,2020,957.0,2.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0
72000000,2,65,алматы,43.248925,76.951349,1974,2760.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0
26500000,2,44,алматы,43.218894017194,76.864203520168,1969,1404.0,4.0,4.0,3.0,2.0,2.0,2.0,0.0,2.0
20500000,1,31,алматы,43.210145429049,76.787599508126,2024,3225.0,7.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
65000000,3,94,алматы,43.231601074174,76.830684711292,2020,1549.0,4.0,6.0,3.0,2.0,1.0,2.0,0.0,2.0
34500000,2,40,алматы,43.226936,76.913503,1962,320.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0
31000000,2,65,алматы,43.357006,76.924723,2008,636.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0
34800000,1,38,алматы,43.24320617919,76.855535171577,2023,2375.0,12.0,16.0,3.0,1.0,1.0,2.0,0.0,2.0
47000000,3,76,алматы,43.266396,76.8925,2016,751.0,2.0,9.0,3.0,1.0,1.0,1.0,0.0,2.0
80000000,3,132,алматы,43.24224,76.895276,2006,2730.0,1.0,10.0,3.0,2.0,1.0,2.0,0.0,2.0
30000000,2,57,алматы,43.221705980823,76.786440765848,2021,1124.0,9.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
43000000,2,61,алматы,43.273317720405,76.810425023058,2025,3220.0,5.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
56000000,2,52,алматы,43.229999741801,76.94923770319,2023,1190.0,19.0,19.0,3.0,1.0,1.0,2.0,0.0,2.0
12000000,1,18,алматы,43.242245093633,76.83997677369,1972,3347.0,4.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0
28500000,2,42,алматы,43.205379,76.837092,1985,670.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
58000000,3,92,алматы,43.30316,76.92272,2004,1428.0,5.0,9.0,3.0,1.0,3.0,3.0,1.0,2.0
20000000,2,52,алматы,43.277004,76.919594,1990,1792.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
38000000,1,40,алматы,43.237311386786,76.88830281884,2017,997.0,3.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
30550000,2,47,алматы,43.237285422135,76.882590165418,2024,2555.0,19.0,20.0,3.0,4.0,2.0,2.0,0.0,2.0
30000000,2,32,алматы,43.170047772424,76.875159067479,2011,23.0,4.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
37520000,2,53,алматы,43.219904377484,76.887995499777,2023,1959.0,12.0,16.0,3.0,6.0,2.0,2.0,0.0,2.0
38000000,1,40,алматы,43.217588011385,76.878253893997,2025,3426.0,5.0,9.0,3.0,6.0,3.0,2.0,0.0,2.0
48000000,4,78,алматы,43.262319,76.953703,1980,2663.0,5.0,5.0,1.0,4.0,2.0,1.0,0.0,2.0
57500000,3,81,алматы,43.25712801158,76.914003916069,2016,729.0,2.0,13.0,3.0,1.0,2.0,2.0,0.0,2.0
50000000,2,50,алматы,43.166862574852,76.877039725619,2024,2286.0,3.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0
31500000,2,42,алматы,43.244354,76.902939,1975,1818.0,4.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0
28000000,2,44,алматы,43.292958,76.933931,1983,984.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0
64500000,2,75,алматы,43.202760176594,76.89849162937,2016,875.0,4.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
44500000,3,70,алматы,43.274502302328,76.815229655076,2024,2147.0,8.0,12.0,3.0,6.0,2.0,3.0,0.0,2.0
26500000,1,40,алматы,43.296059129273,76.976339481505,2020,1428.0,2.0,9.0,3.0,2.0,1.0,2.0,0.0,2.0
36500000,3,66,алматы,43.237997,76.835835,1984,120.0,4.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0
45000000,2,50,алматы,43.261393015994,76.892009727725,2023,1997.0,6.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
26500000,2,50,алматы,43.221705980823,76.786440765848,2019,1124.0,2.0,6.0,3.0,1.0,2.0,1.0,0.0,2.0
43000000,2,65,алматы,43.246970041536,76.852302446655,2022,2129.0,8.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
49700000,3,75,алматы,43.209362,76.882394,1986,2078.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,2.0
31000000,1,41,алматы,43.260474383548,76.865916698591,2024,2981.0,4.0,12.0,2.0,1.0,1.0,2.0,0.0,2.0
27000000,2,47,алматы,43.182415,76.844495,2022,63.0,1.0,3.0,3.0,5.0,2.0,2.0,0.0,2.0
35000000,2,69,алматы,43.254530164818,76.818250769793,2018,1083.0,3.0,12.0,3.0,1.0,2.0,1.0,0.0,2.0
56000000,2,61,алматы,43.25063559077,76.889997645506,1985,1245.0,3.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
74000000,2,67,алматы,43.260884293516,76.947101643367,2020,1912.0,5.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
47000000,2,50,алматы,43.236930943868,76.887052909439,2023,997.0,7.0,9.0,3.0,1.0,2.0,3.0,0.0,2.0
43000000,3,92,алматы,43.18344,76.79383,2019,545.0,5.0,10.0,3.0,1.0,1.0,1.0,0.0,2.0
50000000,3,130,алматы,43.23902349686,76.803674126002,2011,444.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0
84000000,3,62,алматы,43.240326780545,76.909904717266,2020,984.0,8.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
36000000,1,40,алматы,43.209506,76.902867,1987,328.0,5.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
70000000,3,91,алматы,43.208283012552,76.9888812303,2023,2939.0,2.0,3.0,3.0,5.0,2.0,2.0,0.0,2.0
37000000,1,40,алматы,43.212070599536,76.878044385594,2015,695.0,7.0,14.0,3.0,1.0,1.0,2.0,0.0,2.0
42500000,3,69,алматы,43.324807,76.914177,1985,3210.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0
75000000,3,65,алматы,43.241620988144,76.909572123348,2020,984.0,2.0,15.0,3.0,1.0,2.0,2.0,0.0,2.0
30500000,3,57,алматы,43.20923,76.86962,1965,2177.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
34500000,3,60,алматы,43.261367,76.915102,1975,561.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0
19500000,1,32,алматы,43.286270375643,77.005213916754,2020,1124.0,1.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
60000000,2,70,алматы,43.204938026258,76.885556739875,2015,123.0,12.0,18.0,3.0,2.0,2.0,2.0,0.0,2.0
45000000,2,65,алматы,43.325422669398,77.01359869304,2022,1476.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
45000000,3,75,алматы,43.313328,76.976322,2016,2618.0,7.0,9.0,3.0,1.0,1.0,1.0,0.0,2.0
27000000,1,43,алматы,43.231049919955,76.832257528565,2017,957.0,6.0,10.0,3.0,2.0,2.0,2.0,0.0,2.0
50000000,2,40,алматы,43.221795515393,76.939998099614,2021,1487.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0
71000000,3,89,алматы,43.170059816222,76.913330004079,2020,1222.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0
67000000,3,70,алматы,43.266815523773,76.929888966085,2024,2491.0,8.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
25000000,2,43,алматы,43.232086,76.867698,1966,1601.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
27500000,2,55,алматы,43.267699778591,76.82039734814,2020,1117.0,12.0,12.0,3.0,1.0,1.0,2.0,0.0,2.0
26000000,2,45,алматы,43.307142,76.899418,1980,1689.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0
33000000,2,43,алматы,43.268138239504,76.94920242521,1971,92.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,2.0
59500000,3,74,алматы,43.252652472647,76.913325252639,1985,2129.0,9.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
22500000,1,38,алматы,43.331902,76.94666,2024,3007.0,4.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0
29500000,2,46,алматы,43.228559,76.861329,1968,1601.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
26700000,2,51,алматы,43.252669511555,76.862825983415,2024,2523.0,9.0,13.0,3.0,6.0,2.0,2.0,0.0,2.0
49900000,3,67,алматы,43.156495,76.893992,1991,742.0,1.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0
46000000,1,41,алматы,43.246121738657,76.959282893055,1985,1601.0,1.0,5.0,1.0,2.0,3.0,2.0,0.0,2.0
23000000,1,38,алматы,43.340663,76.945169,1989,1601.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
40000000,1,30,алматы,43.243185,76.942546,1963,3277.0,2.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
42900000,2,61,алматы,43.226599699497,76.834420542328,1992,1601.0,1.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
38500000,3,65,алматы,43.238247,76.828325,1984,1601.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
23000000,1,33,алматы,43.255217905827,76.876411391124,1982,2792.0,5.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
27900000,2,49,алматы,43.293337812786,77.0090659185,2021,2021.0,3.0,5.0,3.0,1.0,1.0,2.0,0.0,2.0
32700000,3,60,алматы,43.231482,76.845267,1963,819.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
55000000,2,52,алматы,43.237463238691,76.8835295397,2009,41.0,7.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
41500000,3,74,алматы,43.237285422135,76.882590165418,2024,2555.0,18.0,20.0,3.0,1.0,2.0,2.0,0.0,2.0
53000000,3,100,алматы,43.236783121523,76.881604689965,2024,2555.0,4.0,20.0,3.0,5.0,2.0,3.0,0.0,2.0
50000000,3,68,алматы,43.170587359041,76.871481673787,2013,1479.0,9.0,10.0,3.0,1.0,1.0,2.0,1.0,2.0
22000000,1,33,алматы,43.236546,76.859335,1975,2091.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
36500000,3,57,алматы,43.225819,76.892123,1961,790.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
34500000,2,44,алматы,43.232353208357,76.831499625656,2019,1601.0,6.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
15100000,1,18,алматы,43.225924,76.862488,1974,719.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0
25000000,2,46,алматы,43.337928,76.951008,1967,2470.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0
37000000,2,66,алматы,43.274779,76.816467,2024,2147.0,9.0,12.0,3.0,4.0,2.0,2.0,0.0,2.0
20000000,2,44,алматы,43.354568,76.91927,1964,2555.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0
21500000,1,39,алматы,43.358881,76.921327,2008,685.0,3.0,6.0,3.0,2.0,2.0,2.0,0.0,2.0
27000000,2,76,алматы,43.287859,77.003963,2021,1511.0,10.0,10.0,3.0,6.0,2.0,2.0,0.0,2.0
34000000,1,47,алматы,43.249017,76.88508,1987,2177.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
43500000,2,48,алматы,43.252954314791,76.896636486053,2020,1323.0,4.0,13.0,3.0,1.0,2.0,2.0,0.0,2.0
34750000,1,52,алматы,43.257560933378,76.821205681867,2024,3014.0,2.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0
35000000,2,47,алматы,43.210482857595,76.78952261096,2024,1601.0,9.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0
31000000,2,46,алматы,43.224263100107,76.850601332195,1967,193.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
29500000,2,43,алматы,43.225471,76.892123,1961,2233.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0
50000000,2,50,алматы,43.244328,76.935539,1985,1601.0,5.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0
30000000,2,70,алматы,43.267923705992,76.82304540289,2025,3028.0,6.0,12.0,3.0,5.0,2.0,2.0,0.0,2.0
62000000,2,52,алматы,43.230187678466,76.939114198105,2021,1072.0,9.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
29000000,2,63,алматы,43.244808,76.823294,2010,2233.0,5.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
14600000,1,30,алматы,43.356973,76.925064,2011,1601.0,1.0,5.0,3.0,1.0,1.0,2.0,0.0,2.0
28000000,2,45,алматы,43.207065626017,76.865482152114,1970,1601.0,4.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
33500000,2,49,алматы,43.211336049555,76.827616845806,2025,2280.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,2.0
25500000,2,42,алматы,43.221668,76.786257,2019,103.0,4.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
12900000,1,14,алматы,43.235922,76.851681,1986,2728.0,4.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
84500000,3,95,алматы,43.257062998181,76.937101650135,1977,3227.0,7.0,7.0,1.0,2.0,1.0,3.0,0.0,2.0
40000000,2,62,алматы,43.243041,76.812344,2015,1601.0,10.0,16.0,3.0,4.0,1.0,2.0,0.0,2.0
36500000,2,68,алматы,43.250974,76.81379,2011,1601.0,7.0,9.0,3.0,1.0,2.0,2.0,0.0,2.0
39500000,3,63,алматы,43.254395,76.876582,1980,349.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0
35500000,2,48,алматы,43.304078154044,76.924460861446,1992,349.0,3.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0
59500000,2,72,алматы,43.218052680978,76.890834815623,2022,1750.0,4.0,14.0,3.0,1.0,1.0,2.0,0.0,2.0
62000000,3,80,алматы,43.217572125428,76.855587694443,2019,813.0,1.0,10.0,2.0,2.0,2.0,2.0,0.0,2.0
39000000,2,68,алматы,43.305332,76.923268,2006,2610.0,7.0,9.0,3.0,1.0,2.0,1.0,1.0,2.0
30000000,2,32,алматы,43.170369664549,76.87411534468,2011,23.0,4.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
11500000,1,17,алматы,43.223454,76.855894,1965,92.0,4.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0
41500000,2,65,алматы,43.314457,76.989563,2024,2426.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0
30300000,2,72,алматы,43.324029590432,77.017295201208,2025,1866.0,7.0,9.0,3.0,6.0,2.0,2.0,0.0,2.0
35000000,3,60,алматы,43.23510306857,76.83786059259,1982,1601.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
45000000,2,53,алматы,43.213258,76.873483,1986,2075.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0
55000000,3,74,алматы,43.218981,76.836491,1992,1124.0,7.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
65000000,2,77,алматы,43.236558894582,76.894107855517,2019,876.0,21.0,21.0,3.0,1.0,2.0,2.0,0.0,2.0
65000000,3,85,алматы,43.237596511819,76.906651542564,1974,1601.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
65000000,3,66,алматы,43.2325,76.889356,1987,2374.0,8.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0
35000000,3,60,алматы,43.235409,76.838161,1982,1118.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
43000000,2,54,алматы,43.210276086574,76.914246982803,1984,1302.0,3.0,5.0,1.0,2.0,2.0,1.0,0.0,2.0
33000000,3,62,алматы,43.329190252207,76.939827966339,2021,1689.0,9.0,10.0,3.0,2.0,2.0,2.0,0.0,2.0
47500000,4,74,алматы,43.197309,76.8751,1977,1601.0,5.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0
18000000,1,23,алматы,43.254595033178,76.913889442125,1978,2006.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0
25500000,1,41,алматы,43.298029639408,76.871787224828,2024,2166.0,6.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0
35500000,2,48,алматы,43.304444462665,76.92456010318,1992,1568.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0
24000000,1,43,алматы,43.326542678875,76.940490945516,2021,1689.0,9.0,10.0,3.0,1.0,1.0,2.0,0.0,2.0
34500000,2,55,алматы,43.238416166652,76.873922544835,2012,401.0,11.0,22.0,3.0,2.0,1.0,2.0,0.0,2.0
27500000,1,32,алматы,43.253228777246,76.885414313577,1978,1773.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
53000000,2,52,алматы,43.235606,76.912883,1988,710.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0
53000000,4,87,алматы,43.255471,76.879178,1987,1117.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0
41000000,3,58,алматы,43.226207,76.907413,1963,1017.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0
25500000,1,47,алматы,43.225268,76.783831,2019,1601.0,4.0,10.0,3.0,2.0,1.0,2.0,0.0,2.0
66600000,2,70,алматы,43.23204,76.884955,2022,1714.0,10.0,16.0,3.0,1.0,2.0,2.0,0.0,2.0
35000000,1,43,алматы,43.233718605374,76.898907659964,1969,2797.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0
49000000,3,95,алматы,43.288447548674,76.949766920982,2023,2236.0,9.0,13.0,3.0,1.0,2.0,3.0,0.0,2.0
29000000,2,43,алматы,43.198565,76.883697,1978,1397.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0
33000000,2,56,алматы,43.224523094479,76.784383494659,2021,657.0,9.0,10.0,3.0,2.0,2.0,2.0,0.0,2.0
27000000,1,33,алматы,43.240677,76.91362,1963,2199.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0
82000000,2,86,алматы,43.205216710192,76.893489130639,2020,1552.0,14.0,18.0,3.0,1.0,2.0,3.0,0.0,2.0
51900000,2,55,алматы,43.230150019634,76.948224188686,2023,1190.0,11.0,19.0,3.0,5.0,2.0,2.0,0.0,2.0
35000000,2,46,алматы,43.254034,76.876654,1979,1821.0,4.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
16700000,1,33,алматы,43.209059541386,76.7845168711,2024,3172.0,4.0,9.0,3.0,6.0,2.0,2.0,0.0,2.0
27000000,2,42,алматы,43.246528,76.897297,1979,3327.0,5.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0
22000000,1,31,алматы,43.253003,76.791593,2024,3313.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0
23500000,1,37,алматы,43.293167472922,77.013438680552,2024,3136.0,1.0,6.0,3.0,6.0,2.0,2.0,0.0,2.0
22000000,1,40,алматы,43.275726513151,76.815231079008,2025,1119.0,9.0,6.0,2.0,1.0,2.0,2.0,0.0,2.0
47000000,3,57,алматы,43.239619733575,76.943065271164,1974,2950.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
34000000,2,48,алматы,43.214332946035,76.873987913132,2017,1833.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,2.0
27000000,1,33,алматы,43.231776925122,76.902149460921,1972,2831.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
54000000,3,75,алматы,43.259591003378,76.93255944074,1977,2256.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,2.0
26900000,1,41,алматы,43.322983,76.9145,1985,1599.0,5.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0
12500000,1,12,алматы,43.244637,76.903864,1977,214.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0
45000000,2,60,алматы,43.26803717288,76.926289995696,2025,2505.0,9.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
33000000,2,58,алматы,43.267689,76.821031,2022,1117.0,12.0,12.0,3.0,1.0,3.0,1.0,1.0,2.0
47000000,2,66,алматы,43.200727,76.841467,2005,1829.0,3.0,9.0,3.0,1.0,1.0,1.0,0.0,2.0
21000000,1,41,алматы,43.279412,76.882457,2021,1601.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0
50000000,3,70,алматы,43.227054,76.833643,1989,2014.0,5.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
47000000,2,50,алматы,43.205216710192,76.893489130639,2021,1552.0,5.0,18.0,3.0,1.0,1.0,2.0,0.0,2.0
45000000,3,75,алматы,43.212359602235,76.789601409687,2019,1601.0,4.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0
38500000,2,66,алматы,43.242489,76.814554,2010,3020.0,5.0,9.0,3.0,1.0,1.0,2.0,0.0,2.0
72000000,2,102,алматы,43.208026257792,76.912064552307,2014,17.0,10.0,13.0,3.0,2.0,2.0,2.0,0.0,2.0
26500000,2,52,алматы,43.308565318862,76.936918008939,2024,3210.0,1.0,9.0,3.0,1.0,3.0,1.0,0.0,2.0
35100000,3,58,алматы,43.224466,76.863395,1964,1801.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
38000000,3,55,алматы,43.247165,76.922756,1970,3143.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
54000000,2,80,алматы,43.220189470804,76.841887331352,2005,1124.0,10.0,12.0,3.0,1.0,2.0,2.0,0.0,2.0
58000000,2,55,алматы,43.207343800535,76.897450162692,2018,1823.0,8.0,14.0,3.0,2.0,1.0,2.0,0.0,2.0
26500000,1,40,алматы,43.21409465054,76.8750645703,1989,1777.0,8.0,9.0,2.0,2.0,2.0,2.0,0.0,2.0
55500000,2,57,алматы,43.246682969216,76.935325448739,2019,1179.0,3.0,12.0,3.0,2.0,1.0,2.0,0.0,2.0
48000000,3,58,алматы,43.229123,76.898537,1961,2844.0,4.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0
37000000,2,50,алматы,43.254015850276,76.864240327431,2024,2388.0,4.0,13.0,3.0,1.0,1.0,2.0,1.0,2.0
19300000,1,26,алматы,43.207633425926,76.787427811855,2022,2403.0,4.0,10.0,3.0,1.0,2.0,2.0,0.0,2.0
35000000,1,32,алматы,43.218959375619,76.94657379945,2017,950.0,1.0,6.0,3.0,1.0,2.0,2.0,0.0,2.0
50000000,3,110,алматы,43.241900104936,76.824517250061,2007,535.0,8.0,9.0,3.0,2.0,2.0,2.0,0.0,2.0
19500000,1,25,алматы,43.248472,76.925406,1971,3305.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0
67000000,4,87,алматы,43.251801,76.908059,1981,1584.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,2.0
29000000,2,50,алматы,43.260087,76.815326,2017,167.0,2.0,9.0,3.0,1.0,3.0,2.0,0.0,2.0
27000500,2,52,алматы,43.365415,76.99419,1993,1516.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,2.0
79000000,3,100,алматы,43.230763724798,76.877211331767,2023,1401.0,13.0,16.0,3.0,6.0,2.0,3.0,0.0,2.0
38500000,1,42,алматы,43.231074642998,76.885882615934,2014,601.0,16.0,17.0,3.0,1.0,1.0,1.0,0.0,2.0
50500000,3,62,алматы,43.221897,76.932449,1972,1376.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0
26000000,1,27,алматы,43.227565015734,76.900227728835,1976,1601.0,5.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0
64000000,2,51,алматы,43.245284746473,76.948582653219,1974,2382.0,2.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0
42700000,3,80,алматы,43.25708,76.960449,1939,2523.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0
55500000,2,56,алматы,43.235173,76.95761,1986,2021.0,6.0,9.0,2.0,2.0,1.0,2.0,0.0,2.0
50500000,3,62,алматы,43.221897,76.932449,1972,2543.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0
59000000,2,62,алматы,43.231298,76.883984,2016,1186.0,2.0,17.0,3.0,2.0,2.0,2.0,0.0,2.0
43500000,3,72,алматы,43.228834,76.841988,1987,1698.0,1.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0
37777777,2,47,алматы,43.246970041536,76.852302446655,2023,2129.0,8.0,9.0,3.0,1.0,1.0,2.0,0.0,2.0
51000000,3,67,алматы,43.262227,76.959892,1981,1601.0,4.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0
